time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1196,0,1,3645.66,3.13,357,51.453732,5.489673,18.00,176,3
1197,0,1,3648.94,2.95,357,51.453760,5.489672,18.00,176,2
1198,0,1,3652.02,2.84,357,51.453787,5.489672,18.00,176,3
1199,0,1,3655.09,2.97,358,51.453815,5.489672,18.00,176,3
1200,0,1,3658.20,2.92,358,51.453843,5.489671,18.00,176,2
1201,0,1,3661.33,3.01,358,51.453871,5.489671,18.00,176,3
1202,0,1,3664.54,2.86,359,51.453899,5.489671,18.00,176,2
1203,0,1,3667.63,2.90,359,51.453928,5.489671,18.00,176,3
1204,0,1,3670.81,3.07,359,51.453956,5.489671,18.00,176,3
1205,0,1,3674.01,2.90,360,51.453985,5.489671,18.00,176,2
1206,0,1,3677.07,2.83,360,51.454014,5.489672,18.00,176,3
1207,0,1,3680.13,3.06,360,51.454043,5.489672,18.00,176,3
1208,0,1,3683.37,2.95,360,51.454072,5.489673,17.00,176,2
1209,0,1,3686.59,3.19,361,51.454101,5.489673,17.00,176,3
1210,0,1,3689.95,3.05,361,51.454130,5.489674,17.00,176,3
1211,0,1,3693.19,2.98,361,51.454158,5.489676,17.00,176,2
1212,0,1,3696.40,3.06,362,51.454186,5.489677,17.00,176,3
1213,0,1,3699.59,2.97,362,51.454213,5.489679,17.00,176,3
1214,0,1,3702.71,2.78,362,51.454241,5.489681,17.00,176,2
1215,0,1,3705.69,2.70,363,51.454268,5.489683,17.00,176,3
1216,0,1,3708.83,2.74,363,51.454294,5.489685,17.00,177,2
1217,0,1,3711.79,2.56,363,51.454321,5.489686,17.00,177,3
1218,0,1,3711.79,2.74,363,51.454349,5.489687,17.00,177,3
1219,0,1,3711.79,2.91,364,51.454377,5.489688,17.00,177,2
1220,0,1,3715.46,3.25,364,51.454406,5.489688,17.00,177,3
1221,0,1,3717.17,3.19,364,51.454435,5.489687,17.00,177,2
1222,0,1,3720.86,3.33,365,51.454465,5.489685,17.00,177,4
1223,0,1,3724.46,3.25,365,51.454495,5.489684,17.00,177,2
1224,0,1,3727.10,3.08,365,51.454526,5.489684,17.00,177,2
1225,0,1,3730.51,3.09,366,51.454557,5.489684,17.00,177,3
1226,0,1,3734.16,3.32,366,51.454589,5.489684,17.00,177,3
1227,0,1,3737.27,3.19,366,51.454620,5.489686,17.00,178,2
1228,0,1,3741.08,3.30,366,51.454651,5.489688,17.00,177,3
1229,0,1,3744.73,3.21,367,51.454681,5.489690,17.00,178,3
1230,0,1,3747.49,2.95,367,51.454711,5.489691,17.00,178,2
1231,0,1,3751.10,3.20,367,51.454740,5.489692,17.00,178,3
1232,0,1,3754.62,3.11,368,51.454768,5.489691,17.00,178,3
1233,0,1,3757.57,2.84,368,51.454794,5.489689,17.00,178,2
1234,0,1,3766.16,2.65,368,51.454820,5.489685,17.00,177,3
1235,0,1,3770.05,2.78,369,51.454846,5.489677,17.00,178,3
1236,0,1,3772.93,2.75,369,51.454873,5.489665,17.00,177,2
1237,0,1,3775.94,3.09,369,51.454901,5.489650,17.00,177,3
1238,0,1,3779.17,3.19,369,51.454929,5.489636,17.00,177,2
1239,0,1,3782.45,3.10,370,51.454956,5.489623,17.00,177,3
1240,0,1,3785.72,3.19,370,51.454984,5.489612,17.00,177,3
1241,0,1,3789.05,3.21,370,51.455010,5.489603,17.00,176,2
1242,0,1,3792.28,2.75,371,51.455037,5.489596,17.00,176,3
1243,0,1,3795.09,2.72,371,51.455064,5.489590,17.00,176,3
1244,0,1,3797.87,2.64,371,51.455090,5.489586,17.00,176,2
1245,0,1,3800.62,2.57,372,51.455117,5.489584,17.00,176,3
1246,0,1,3803.35,2.75,372,51.455144,5.489583,17.00,176,2
1247,0,1,3806.27,2.82,372,51.455170,5.489584,17.00,176,3
1248,0,1,3809.31,2.97,372,51.455197,5.489585,17.00,175,3
1249,0,1,3812.46,2.80,373,51.455225,5.489586,17.00,175,2
1250,0,1,3815.50,3.06,373,51.455252,5.489588,17.00,175,3
1251,0,1,3818.79,3.06,373,51.455279,5.489590,17.00,175,3
1252,0,1,3822.03,2.92,374,51.455307,5.489591,17.00,175,2
1253,0,1,3825.14,3.08,374,51.455335,5.489591,17.00,175,3
1254,0,1,3828.46,2.97,374,51.455363,5.489591,17.00,174,3
1255,0,1,3831.66,2.85,375,51.455391,5.489591,17.00,175,2
1256,0,1,3831.66,3.02,375,51.455420,5.489590,17.00,174,3
1257,0,1,3831.66,2.94,375,51.455448,5.489589,17.00,174,2
1258,0,1,3837.05,2.81,375,51.455476,5.489589,17.00,174,6
1259,0,1,3843.01,2.83,376,51.455504,5.489588,17.00,173,6
1260,0,1,3846.45,2.95,376,51.455532,5.489588,17.00,173,3
1261,0,1,3849.50,3.04,376,51.455559,5.489588,17.00,173,1
1262,0,1,3852.65,3.14,377,51.455587,5.489589,17.00,172,2
1263,0,1,3855.89,3.12,377,51.455614,5.489590,17.00,172,2
1264,0,1,3859.08,3.01,377,51.455640,5.489592,17.00,172,3
1265,0,1,3862.16,2.64,378,51.455666,5.489594,17.00,172,2
1266,0,1,3864.95,2.62,378,51.455692,5.489597,17.00,172,3
1267,0,1,3867.67,2.66,378,51.455718,5.489601,17.00,171,3
1268,0,1,3870.42,2.59,378,51.455743,5.489605,17.00,172,2
1269,0,1,3873.19,2.94,379,51.455768,5.489609,17.00,172,3
1270,0,1,3876.23,2.62,379,51.455794,5.489614,17.00,172,5
1271,0,1,3879.07,2.74,379,51.455819,5.489618,16.00,171,5
1272,0,1,3881.94,2.84,380,51.455844,5.489623,16.00,171,3
1273,0,1,3884.89,2.73,380,51.455869,5.489627,17.00,171,3
1274,0,1,3887.69,2.61,380,51.455894,5.489630,17.00,171,2
1275,0,1,3890.38,2.75,381,51.455920,5.489634,17.00,171,3
1276,0,1,3893.18,2.84,381,51.455946,5.489636,17.00,171,3
1277,0,1,3896.07,2.64,381,51.455972,5.489638,17.00,170,2
1278,0,1,3898.87,2.71,381,51.455999,5.489639,17.00,171,3
1279,0,1,3901.68,2.94,382,51.456026,5.489639,17.00,171,3
1280,0,1,3904.68,2.91,382,51.456054,5.489640,17.00,171,2
1281,0,1,3907.72,2.85,382,51.456082,5.489640,17.00,171,3
1282,0,1,3910.79,3.25,383,51.456110,5.489640,17.00,171,2
1283,0,1,3914.18,3.20,383,51.456139,5.489641,17.00,171,3
1284,0,1,3917.53,3.14,383,51.456168,5.489642,17.00,171,3
1285,0,1,3920.74,3.25,384,51.456198,5.489644,17.00,171,3
1286,0,1,3924.13,3.06,384,51.456228,5.489645,17.00,172,2
1287,0,1,3927.42,3.06,384,51.456258,5.489645,17.00,172,3
1288,0,1,3930.76,3.04,384,51.456288,5.489645,17.00,172,2
1289,0,1,3934.34,3.05,385,51.456318,5.489643,17.00,173,3
1290,0,1,3937.90,3.03,385,51.456349,5.489640,17.00,173,2
1291,0,1,3937.90,2.94,385,51.456378,5.489637,17.00,173,3
1292,0,1,3937.90,3.03,386,51.456407,5.489634,18.00,173,3
1293,0,1,3941.32,3.01,386,51.456433,5.489632,18.00,174,2
1294,0,1,3943.57,2.45,386,51.456459,5.489633,18.00,174,5
1295,0,1,3946.48,2.60,387,51.456482,5.489636,18.00,174,5
1296,0,1,3949.35,2.56,387,51.456506,5.489638,18.00,175,3
1297,0,1,3952.60,2.39,387,51.456530,5.489640,18.00,175,3
1298,0,1,3955.41,2.41,387,51.456554,5.489641,18.00,175,3
1299,0,1,3958.49,2.53,388,51.456579,5.489641,18.00,175,2
1300,0,1,3961.04,2.30,388,51.456605,5.489640,18.00,175,2
1301,0,1,3963.97,2.38,388,51.456633,5.489640,18.00,175,3
1302,0,1,3967.25,2.75,389,51.456661,5.489639,18.00,175,3
1303,0,1,3969.57,3.17,389,51.456692,5.489639,18.00,175,2
1304,0,1,3973.72,3.61,389,51.456724,5.489639,18.00,175,3
1305,0,1,3977.79,3.53,390,51.456756,5.489640,18.00,175,3
1306,0,1,3981.55,3.34,390,51.456788,5.489641,18.00,175,2
1307,0,1,3985.22,3.20,390,51.456820,5.489643,18.00,175,3
1308,0,1,3985.22,3.19,390,51.456851,5.489646,18.00,175,2
1309,0,1,3985.22,3.19,391,51.456880,5.489649,18.00,175,3
1310,0,1,3988.26,2.75,391,51.456907,5.489654,18.00,175,2
1311,0,1,3991.29,2.72,391,51.456932,5.489659,17.00,175,3
1312,0,1,3994.42,2.81,392,51.456957,5.489665,17.00,174,3
1313,0,1,3998.81,2.89,392,51.456983,5.489671,17.00,174,2
1314,0,1,4002.18,3.05,392,51.457009,5.489677,17.00,174,3
1315,0,1,4005.77,3.26,393,51.457037,5.489683,17.00,174,3
1316,0,1,4014.23,3.08,393,51.457068,5.489689,17.00,174,2
1317,0,1,4017.59,3.04,393,51.457100,5.489694,17.00,174,3
1318,0,1,4021.04,3.13,393,51.457131,5.489695,17.00,174,2
1319,0,1,4025.50,3.18,394,51.457160,5.489692,17.00,174,3
1320,0,1,4034.70,2.86,394,51.457184,5.489683,17.00,174,2
1321,0,1,4038.89,2.58,394,51.457203,5.489667,17.00,175,3
1322,0,1,4041.56,2.33,395,51.457215,5.489642,17.00,175,3
1323,0,1,4044.11,2.20,395,51.457221,5.489611,17.00,175,2
1324,0,1,4046.59,2.15,395,51.457223,5.489574,17.00,175,3
1325,0,1,4049.06,2.79,396,51.457222,5.489534,17.00,175,3
1326,0,1,4052.06,2.90,396,51.457219,5.489492,17.00,175,2
1327,0,1,4055.24,2.69,396,51.457218,5.489450,17.00,175,2
1328,0,1,4058.16,2.76,396,51.457218,5.489410,17.00,175,3
1329,0,1,4060.99,2.54,397,51.457219,5.489371,17.00,175,2
1330,0,1,4063.75,2.56,397,51.457222,5.489332,17.00,175,2
1331,0,1,4066.63,2.67,397,51.457226,5.489294,17.00,175,2
1332,0,1,4069.50,2.55,398,51.457229,5.489255,17.00,175,3
1333,0,1,4072.29,2.54,398,51.457233,5.489215,17.00,176,2
1334,0,1,4075.12,2.97,398,51.457236,5.489173,17.00,176,3
1335,0,1,4078.30,3.14,399,51.457238,5.489129,17.00,176,3
1336,0,1,4081.53,2.83,399,51.457239,5.489083,17.00,176,2
1337,0,1,4084.67,3.04,399,51.457240,5.489036,17.00,177,3
1338,0,1,4088.08,2.85,399,51.457240,5.488988,17.00,177,2
1339,0,1,4091.31,2.53,400,51.457239,5.488940,17.00,177,3
1340,0,1,4094.15,2.61,400,51.457237,5.488892,17.00,177,3
1341,0,1,4096.99,3.12,400,51.457236,5.488846,17.00,177,2
1342,0,1,4100.37,2.76,401,51.457234,5.488801,17.00,177,3
1343,0,1,4103.62,2.54,401,51.457233,5.488756,17.00,177,3
1344,0,1,4106.63,2.65,401,51.457232,5.488712,17.00,177,2
1345,0,1,4109.63,2.93,402,51.457231,5.488668,17.00,177,3
1346,0,1,4112.93,3.00,402,51.457231,5.488624,17.00,177,3
1347,0,1,4116.25,2.71,402,51.457232,5.488579,17.00,177,2
1348,0,1,4119.17,2.86,402,51.457235,5.488535,17.00,177,6
1349,0,1,4122.09,2.73,403,51.457236,5.488490,17.00,177,6
1350,0,1,4125.01,2.92,403,51.457237,5.488446,17.00,177,3
1351,0,1,4128.11,3.08,403,51.457234,5.488402,17.00,177,2
1352,0,1,4131.36,2.73,404,51.457230,5.488360,17.00,177,3
1353,0,1,4134.35,2.57,404,51.457226,5.488317,17.00,176,2
1354,0,1,4137.20,2.55,404,51.457223,5.488275,17.00,176,3
1355,0,1,4140.04,2.67,405,51.457221,5.488233,17.00,176,2
1356,0,1,4143.24,2.79,405,51.457221,5.488191,17.00,176,3
1357,0,1,4146.68,3.03,405,51.457222,5.488149,17.00,176,3
1358,0,1,4146.68,2.77,405,51.457224,5.488107,17.00,176,2
1359,0,1,4146.68,2.46,406,51.457227,5.488067,17.00,177,3
1360,0,1,4149.69,2.58,406,51.457232,5.488026,17.00,177,3
1361,0,1,4151.94,2.40,406,51.457237,5.487987,17.00,177,2
1362,0,1,4155.04,2.61,407,51.457244,5.487948,17.00,177,3
1363,0,1,4158.37,2.83,407,51.457253,5.487909,18.00,176,3
1364,0,1,4160.12,2.78,407,51.457263,5.487871,18.00,177,2
1365,0,1,4163.44,2.82,408,51.457275,5.487833,18.00,177,3
1366,0,1,4167.00,3.15,408,51.457289,5.487794,18.00,177,2
1367,0,1,4168.88,3.14,408,51.457304,5.487755,18.00,177,3
1368,0,1,4172.27,3.01,408,51.457320,5.487715,18.00,177,2
1369,0,1,4175.58,2.96,409,51.457331,5.487673,18.00,177,3
1370,0,1,4178.26,2.97,409,51.457338,5.487628,18.00,177,3
1371,0,1,4181.75,3.14,409,51.457340,5.487581,18.00,177,2
1372,0,1,4185.29,3.19,410,51.457340,5.487533,18.00,178,3
1373,0,1,4187.61,3.27,410,51.457339,5.487486,18.00,178,0
1374,0,1,4190.96,3.06,410,51.457337,5.487439,18.00,178,3
1375,0,1,4194.32,3.04,411,51.457335,5.487393,18.00,178,2
1376,0,1,4197.40,3.06,411,51.457332,5.487348,18.00,178,2
1377,0,1,4200.76,2.98,411,51.457330,5.487303,18.00,178,2
1378,0,1,4204.08,2.94,411,51.457327,5.487259,18.00,178,3
1379,0,1,4206.95,3.05,412,51.457325,5.487215,18.00,179,3
1380,0,1,4210.23,2.90,412,51.457323,5.487171,18.00,179,2
1381,0,1,4213.46,2.85,412,51.457320,5.487128,18.00,179,2
1382,0,1,4216.24,3.13,413,51.457318,5.487084,18.00,179,4
1383,0,1,4219.51,2.89,413,51.457315,5.487040,18.00,179,2
1384,0,1,4222.79,2.90,413,51.457311,5.486995,18.00,179,3
1385,0,1,4225.47,3.02,414,51.457308,5.486950,18.00,179,2
1386,0,1,4228.92,3.07,414,51.457303,5.486903,18.00,179,3
1387,0,1,4232.53,3.23,414,51.457299,5.486855,18.00,179,3
1388,0,1,4234.78,3.36,414,51.457294,5.486807,18.00,179,2
1389,0,1,4238.46,3.29,415,51.457290,5.486760,18.00,180,3
1390,0,1,4241.73,2.89,415,51.457287,5.486713,18.00,180,2
1391,0,1,4244.66,2.97,415,51.457285,5.486668,18.00,180,3
1392,0,1,4247.82,2.78,416,51.457285,5.486624,18.00,180,3
1393,0,1,4251.05,2.85,416,51.457286,5.486581,18.00,180,3
1394,0,1,4254.18,3.08,416,51.457288,5.486537,18.00,180,2
1395,0,1,4257.67,3.11,417,51.457293,5.486492,18.00,180,3
1396,0,1,4261.13,3.08,417,51.457297,5.486447,18.00,180,2
1397,0,1,4263.40,3.11,417,51.457302,5.486402,18.00,180,3
1398,0,1,4266.74,3.11,417,51.457305,5.486357,18.00,180,3
1399,0,1,4269.79,2.82,418,51.457307,5.486314,18.00,180,2
1400,0,1,4272.86,2.87,418,51.457309,5.486270,18.00,180,6
1401,0,1,4276.04,2.92,418,51.457309,5.486227,18.00,180,6
1402,0,1,4279.21,2.82,419,51.457309,5.486183,18.00,180,2
1403,0,1,4282.02,2.99,419,51.457308,5.486140,18.00,180,3
1404,0,1,4285.42,3.08,419,51.457306,5.486096,18.00,180,2
1405,0,1,4288.68,2.94,420,51.457304,5.486051,19.00,180,3
1406,0,1,4291.13,2.91,420,51.457301,5.486006,19.00,180,3
1407,0,1,4294.50,3.11,420,51.457299,5.485960,19.00,181,2
1408,0,1,4297.97,3.18,420,51.457296,5.485915,19.00,181,3
1409,0,1,4300.46,3.00,421,51.457293,5.485869,19.00,181,3
1410,0,1,4303.67,2.89,421,51.457290,5.485823,19.00,181,2
1411,0,1,4306.92,2.96,421,51.457287,5.485777,19.00,181,3
1412,0,1,4310.11,2.90,422,51.457285,5.485731,19.00,181,3
1413,0,1,4313.33,2.96,422,51.457283,5.485685,19.00,181,2
1414,0,1,4316.69,3.09,422,51.457281,5.485639,19.00,181,3
1415,0,1,4319.52,3.10,423,51.457280,5.485594,19.00,181,2
1416,0,1,4322.87,3.06,423,51.457279,5.485549,19.00,181,3
1417,0,1,4326.41,3.25,423,51.457280,5.485504,19.00,181,3
1418,0,1,4329.23,3.01,423,51.457280,5.485460,19.00,181,2
1419,0,1,4332.35,2.83,424,51.457280,5.485416,19.00,181,3
1420,0,1,4335.62,2.89,424,51.457280,5.485373,19.00,181,3
1421,0,1,4338.83,2.68,424,51.457279,5.485330,19.00,181,2
1422,0,1,4341.83,2.60,425,51.457275,5.485287,19.00,181,3
1423,0,1,4344.96,2.73,425,51.457270,5.485246,19.00,181,2
1424,0,1,4347.76,2.83,425,51.457261,5.485207,19.00,181,3
1425,0,1,4350.80,2.64,426,51.457247,5.485176,19.00,180,3
1426,0,1,4353.64,2.44,426,51.457227,5.485154,19.00,180,2
1427,0,1,4356.30,2.57,426,51.457202,5.485139,19.00,180,3
1428,0,1,4359.64,2.93,426,51.457175,5.485131,19.00,180,2
1429,0,1,4363.17,3.18,427,51.457146,5.485128,19.00,180,3
1430,0,1,4364.38,3.30,427,51.457117,5.485129,19.00,180,3
1431,0,1,4372.78,3.12,427,51.457087,5.485132,19.00,180,2
1432,0,1,4377.27,3.06,428,51.457057,5.485136,19.00,180,6
1433,0,1,4380.51,3.12,428,51.457027,5.485141,19.00,180,6
1434,0,1,4383.75,3.01,428,51.456997,5.485146,19.00,180,2
1435,0,1,4386.97,3.26,429,51.456967,5.485149,19.00,179,3
1436,0,1,4390.42,3.34,429,51.456936,5.485150,19.00,179,3
1437,0,1,4393.94,3.30,429,51.456907,5.485150,19.00,179,2
1438,0,1,4397.39,3.14,429,51.456877,5.485148,19.00,179,3
1439,0,1,4400.83,3.34,430,51.456847,5.485145,19.00,179,2
1440,0,1,4404.37,3.17,430,51.456817,5.485143,19.00,179,3
1441,0,1,4407.77,3.09,430,51.456787,5.485142,19.00,179,3
1442,0,1,4411.03,3.24,431,51.456756,5.485142,19.00,179,2
1443,0,1,4414.41,3.40,431,51.456726,5.485143,19.00,179,3
1444,0,1,4417.92,3.18,431,51.456695,5.485145,19.00,179,3
1445,0,1,4421.26,3.15,432,51.456665,5.485148,19.00,179,2
1446,0,1,4424.53,3.13,432,51.456634,5.485151,19.00,179,3
1447,0,1,4427.82,3.17,432,51.456605,5.485155,19.00,179,2
1448,0,1,4431.16,3.26,432,51.456576,5.485158,19.00,179,3
1449,0,1,4434.59,3.25,433,51.456547,5.485160,19.00,179,3
1450,0,1,4437.97,2.89,433,51.456519,5.485162,19.00,178,2
1451,0,1,4441.04,2.59,433,51.456492,5.485165,19.00,178,3
1452,0,1,4443.87,2.70,434,51.456464,5.485167,19.00,178,3
1453,0,1,4446.81,2.63,434,51.456436,5.485170,19.00,178,2
1454,0,1,4449.85,2.73,434,51.456407,5.485173,19.00,177,3
1455,0,1,4449.85,3.16,435,51.456378,5.485177,19.00,177,5
1456,0,1,4449.85,3.02,435,51.456348,5.485183,19.00,176,5
1457,0,1,4453.29,3.15,435,51.456317,5.485188,19.00,176,3
1458,0,1,4456.15,3.34,435,51.456287,5.485194,19.00,175,2
1459,0,1,4459.66,3.16,436,51.456255,5.485201,19.00,175,3
1460,0,1,4463.50,3.42,436,51.456224,5.485208,19.00,175,3
1461,0,1,4466.60,3.46,436,51.456192,5.485214,19.00,175,3
1462,0,1,4470.40,3.38,437,51.456161,5.485221,19.00,174,2
1463,0,1,4473.93,3.18,437,51.456130,5.485228,19.00,174,2
1464,0,1,4477.24,3.33,437,51.456099,5.485234,19.00,174,3
1465,0,1,4480.93,3.27,438,51.456069,5.485240,19.00,174,3
1466,0,1,4484.58,3.21,438,51.456039,5.485245,19.00,174,2
1467,0,1,4487.50,3.08,438,51.456011,5.485249,19.00,174,3
1468,0,1,4491.14,3.05,438,51.455983,5.485253,19.00,174,3
1469,0,1,4494.52,2.91,439,51.455955,5.485255,19.00,174,2
1470,0,1,4497.38,2.83,439,51.455928,5.485256,19.00,174,3
1471,0,1,4500.74,2.89,439,51.455901,5.485257,19.00,175,2
1472,0,1,4503.82,2.71,440,51.455875,5.485255,19.00,175,3
1473,0,1,4506.63,2.93,440,51.455848,5.485253,19.00,175,3
1474,0,1,4510.02,3.01,440,51.455820,5.485248,19.00,174,3
1475,0,1,4513.32,2.92,441,51.455793,5.485243,19.00,175,2
1476,0,1,4515.62,2.78,441,51.455766,5.485235,19.00,175,2
1477,0,1,4518.88,2.79,441,51.455739,5.485227,19.00,175,3
1478,0,1,4522.19,2.81,441,51.455714,5.485216,19.00,175,3
1479,0,1,4524.74,2.68,442,51.455690,5.485205,19.00,175,2
1480,0,1,4527.55,2.35,442,51.455667,5.485192,19.00,175,3
1481,0,1,4530.06,2.26,442,51.455645,5.485178,19.00,175,3
1482,0,1,4533.43,2.25,443,51.455625,5.485164,19.00,175,2
1483,0,1,4536.09,2.38,443,51.455604,5.485149,19.00,175,3
1484,0,1,4538.91,2.57,443,51.455582,5.485133,20.00,175,2
1485,0,1,4541.07,2.51,444,51.455560,5.485118,20.00,175,3
1486,0,1,4543.84,2.49,444,51.455537,5.485104,20.00,175,3
1487,0,1,4546.87,2.75,444,51.455511,5.485090,20.00,175,3
1488,0,1,4549.35,3.03,444,51.455484,5.485077,20.00,176,2
1489,0,1,4552.62,2.98,445,51.455455,5.485064,20.00,176,3
1490,0,1,4555.96,3.02,445,51.455426,5.485052,20.00,176,2
1491,0,1,4558.69,2.78,445,51.455395,5.485041,20.00,176,3
1492,0,1,4561.95,2.88,446,51.455364,5.485030,20.00,176,2
1493,0,1,4565.37,3.04,446,51.455334,5.485019,20.00,176,3
1494,0,1,4568.37,3.12,446,51.455303,5.485009,20.00,176,2
1495,0,1,4571.85,3.07,447,51.455272,5.484999,20.00,176,3
1496,0,1,4575.54,3.30,447,51.455241,5.484989,20.00,176,3
1497,0,1,4578.50,3.32,447,51.455210,5.484979,20.00,176,3
1498,0,1,4582.02,3.14,447,51.455179,5.484969,21.00,176,2
1499,0,1,4585.49,3.09,448,51.455149,5.484959,21.00,177,2
1500,0,1,4589.24,3.16,448,51.455119,5.484949,21.00,177,3
1501,0,1,4592.44,2.85,448,51.455089,5.484939,21.00,177,3
1502,0,1,4595.80,2.98,449,51.455059,5.484929,21.00,177,3
1503,0,1,4599.68,3.07,449,51.455029,5.484918,21.00,177,2
1504,0,1,4602.96,2.87,449,51.455000,5.484907,21.00,177,3
1505,0,1,4606.12,2.84,450,51.454972,5.484895,21.00,177,3
1506,0,1,4609.75,3.08,450,51.454943,5.484883,21.00,177,2
1507,0,1,4612.92,2.88,450,51.454915,5.484871,21.00,177,3
1508,0,1,4616.18,2.97,450,51.454886,5.484859,21.00,177,3
1509,0,1,4619.45,3.19,451,51.454857,5.484848,21.00,177,2
1510,0,1,4623.19,3.24,451,51.454828,5.484838,21.00,178,3
1511,0,1,4626.70,3.10,451,51.454798,5.484828,21.00,178,2
1512,0,1,4629.38,3.14,452,51.454768,5.484819,21.00,178,3
1513,0,1,4632.82,3.09,452,51.454737,5.484811,21.00,178,3
1514,0,1,4636.07,2.93,452,51.454706,5.484804,21.00,178,3
1515,0,1,4639.61,3.18,453,51.454676,5.484796,21.00,178,2
1516,0,1,4642.92,2.99,453,51.454647,5.484789,21.00,178,3
1517,0,1,4646.26,3.05,453,51.454620,5.484780,21.00,178,5
1518,0,1,4649.51,2.70,453,51.454595,5.484771,21.00,178,5
1519,0,1,4652.32,2.50,454,51.454571,5.484761,21.00,178,3
1520,0,1,4654.86,2.18,454,51.454548,5.484750,21.00,178,2
1521,0,1,4658.84,2.24,454,51.454525,5.484739,21.00,178,3
1522,0,1,4661.63,2.45,455,51.454501,5.484728,21.00,178,3
1523,0,1,4664.60,2.54,455,51.454477,5.484716,21.00,178,2
1524,0,1,4667.09,2.61,455,51.454450,5.484705,21.00,178,3
1525,0,1,4670.58,3.08,456,51.454422,5.484694,21.00,178,3
1526,0,1,4673.82,2.83,456,51.454393,5.484683,21.00,178,2
1527,0,1,4675.93,3.10,456,51.454362,5.484672,21.00,178,2
1528,0,1,4679.77,3.39,456,51.454332,5.484662,21.00,178,3
1529,0,1,4683.30,3.12,457,51.454301,5.484653,21.00,178,3
1530,0,1,4685.90,2.79,457,51.454271,5.484644,21.00,178,3
1531,0,1,4689.32,2.98,457,51.454241,5.484636,21.00,178,2
1532,0,1,4692.73,3.00,458,51.454212,5.484628,21.00,178,3
1533,0,1,4696.05,2.99,458,51.454182,5.484621,21.00,178,3
1534,0,1,4699.79,3.26,458,51.454153,5.484613,21.00,178,2
1535,0,1,4703.26,3.12,459,51.454125,5.484605,21.00,178,3
1536,0,1,4705.99,2.92,459,51.454096,5.484598,21.00,178,2
1537,0,1,4709.05,2.75,459,51.454068,5.484589,21.00,178,3
1538,0,1,4712.07,2.68,459,51.454040,5.484581,21.00,178,3
1539,0,1,4715.69,2.55,460,51.454012,5.484572,21.00,178,2
1540,0,1,4718.86,2.74,460,51.453984,5.484563,21.00,178,3
1541,0,1,4722.41,3.11,460,51.453956,5.484553,21.00,178,3
1542,0,1,4724.70,2.94,461,51.453928,5.484544,21.00,178,2
1543,0,1,4728.03,2.95,461,51.453901,5.484534,21.00,178,3
1544,0,1,4731.62,3.24,461,51.453873,5.484524,21.00,178,2
1545,0,1,4734.33,2.99,462,51.453846,5.484514,21.00,178,3
1546,0,1,4737.68,2.88,462,51.453818,5.484503,21.00,178,3
1547,0,1,4740.93,2.93,462,51.453790,5.484493,21.00,178,2
1548,0,1,4744.20,3.10,462,51.453762,5.484483,21.00,178,3
1549,0,1,4747.38,2.77,463,51.453734,5.484472,21.00,178,2
1550,0,1,4750.71,2.95,463,51.453706,5.484462,21.00,178,6
1551,0,1,4753.92,3.17,463,51.453678,5.484451,21.00,179,6
1552,0,1,4757.38,3.02,464,51.453649,5.484441,21.00,179,3
1553,0,1,4760.90,3.11,464,51.453620,5.484430,21.00,179,2
1554,0,1,4763.40,3.22,464,51.453590,5.484420,21.00,179,3
1555,0,1,4766.89,3.11,465,51.453561,5.484410,21.00,179,2
1556,0,1,4770.46,3.16,465,51.453531,5.484400,21.00,179,3
1557,0,1,4773.25,3.28,465,51.453500,5.484389,21.00,179,3
1558,0,1,4776.94,3.27,466,51.453470,5.484379,21.00,179,2
1559,0,1,4780.62,3.32,466,51.453439,5.484369,21.00,179,3
1560,0,1,4783.43,3.37,466,51.453408,5.484359,21.00,179,5
1561,0,1,4787.10,3.34,467,51.453378,5.484348,21.00,179,5
1562,0,1,4790.67,3.25,467,51.453348,5.484337,22.00,179,3
1563,0,1,4793.82,3.36,467,51.453319,5.484325,22.00,179,3
1564,0,1,4797.42,3.27,467,51.453290,5.484313,22.00,179,2
1565,0,1,4800.85,3.17,468,51.453262,5.484300,21.00,179,3
1566,0,1,4804.01,3.19,468,51.453235,5.484287,21.00,179,2
1567,0,1,4807.25,2.98,468,51.453209,5.484272,21.00,179,3
1568,0,1,4810.31,2.80,469,51.453184,5.484257,21.00,179,3
1569,0,1,4813.64,2.75,469,51.453160,5.484241,21.00,179,2
1570,0,1,4816.66,2.76,469,51.453139,5.484221,21.00,179,3
1571,0,1,4819.67,2.75,470,51.453119,5.484196,21.00,179,2
1572,0,1,4822.25,2.83,470,51.453103,5.484165,21.00,179,3
1573,0,1,4825.10,2.60,470,51.453092,5.484128,21.00,179,3
1574,0,1,4828.22,2.72,471,51.453087,5.484090,21.00,179,2
1575,0,1,4830.24,2.77,471,51.453091,5.484050,21.00,178,3
1576,0,1,4837.20,2.66,471,51.453099,5.484011,21.00,179,3
1577,0,1,4840.77,2.72,472,51.453106,5.483971,21.00,178,2
1578,0,1,4843.58,2.75,472,51.453110,5.483931,21.00,178,3
1579,0,1,4846.48,2.79,472,51.453110,5.483890,22.00,179,3
1580,0,1,4849.49,2.80,472,51.453109,5.483848,22.00,179,2
1581,0,1,4852.46,2.71,473,51.453107,5.483804,22.00,178,3
1582,0,1,4855.30,2.85,473,51.453105,5.483760,22.00,179,3
